Name	Media ref	Defined	Minimal	Type	Compounds (compound_id;minFlux;maxFlux;concentration)
Nitrogen-Biuret	262/349/1	1	1	biolog	cpd00027;-100;5;0.001	cpd03963;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Gly-Glu	262/352/1	1	1	biolog	cpd00027;-100;5;0.001	cpd11592;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Ala-His	262/354/1	1	1	biolog	cpd00027;-100;5;0.001	cpd11584;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Gly-Asn	262/356/1	1	1	biolog	cpd00027;-100;5;0.001	cpd11581;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Formamide	262/358/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00378;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Allantoin	262/359/1	1	1	biolog	cpd00027;-100;5;0.001	cpd01092;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-L-Threonine	262/365/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00161;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-L-Phenylalanine	262/376/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00066;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Ammonia	262/380/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00013;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-L-Arginine	262/383/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00051;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-L-Tryptophan	262/401/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00065;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Hydroxylamine	262/408/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00165;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Guanosine	262/412/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00311;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-L-Leucine	262/416/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00107;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Ala-Thr	262/421/1	1	1	biolog	cpd00027;-100;5;0.001	cpd11582;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Cytosine	262/438/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00307;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Putrescine	262/440/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00118;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-L-Serine	262/441/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00054;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-D-Mannosamine	262/453/1	1	1	biolog	cpd00027;-100;5;0.001	cpd02241;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Ala-Gln	262/463/1	1	1	biolog	cpd00027;-100;5;0.001	cpd11587;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-e-Amino-N-Caproic-Acid	262/468/1	1	1	biolog	cpd00027;-100;5;0.001	cpd01588;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;100;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Adenine	262/470/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00128;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-L-Histidine	262/477/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00119;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Gly-Met	262/481/1	1	1	biolog	cpd00027;-100;5;0.001	cpd11591;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Methylamine	262/483/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00187;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Xanthosine	262/492/1	1	1	biolog	cpd00027;-100;5;0.001	cpd01217;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Thymine	262/505/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00151;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-d-Amino-N-Valeric-Acid	262/511/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00339;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;100;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
Nitrogen-Agmatine	262/519/1	1	1	biolog	cpd00027;-100;5;0.001	cpd00152;-100;5;0.001	cpd00009;-100;5;0.001	cpd00048;-100;5;0.001	cpd00063;-100;100;0.001	cpd00011;-100;0;0.001	cpd10516;-100;100;0.001	cpd00067;-100;100;0.001	cpd00001;-100;100;0.001	cpd00205;-100;100;0.001	cpd00254;-100;100;0.001	cpd00971;-100;100;0.001	cpd00007;-100;100;0.001	cpd00099;-100;100;0.001	cpd00058;-100;100;0.001	cpd00149;-100;100;0.001	cpd00030;-100;100;0.001	cpd00034;-100;100;0.001	cpd10515;-100;100;0.001	
PlantNitrogenMedia	262/531/2	1	0	unspecified	cpd00013;-1000;4;0.001	cpd00048;-1000;1000;0.001	cpd00067;-1000;1000;0.001	cpd11632;-1000;1000;0.001	cpd00254;-1000;1000;0.001	cpd00011;-1000;1000;0.001	cpd00007;-1000;1000;0.001	cpd00009;-1000;1000;0.001	cpd00001;-1000;1000;0.001	cpd00099;-1000;1000;0.001	cpd00205;-1000;1000;0.001	cpd10515;-1000;1000;0.001	
